"Run 1: Time (s)","Run 1: Temperature (°C)","Run 1: Temperature (°C)"
91.56,95.3,22.2
91.57,95.5,22.5
91.58,95.7,22.8
91.59,95.8,23.1
91.60,96.1,23.5
91.61,95.9,23.7
91.62,96.1,24.0
91.63,96.2,24.3
91.64,96.2,24.6
91.65,96.6,25.0
91.66,96.5,25.3
91.67,96.6,25.6
91.68,96.6,25.9
91.69,96.7,26.1
91.70,97.0,26.5
91.71,96.8,26.8
91.72,96.9,27.1
91.73,97.1,27.4
91.74,97.2,27.7
91.75,97.3,28.0
91.76,97.2,28.3
91.77,97.3,28.5
91.78,97.4,28.9
91.79,97.4,29.2
91.80,97.7,29.5
91.81,97.5,29.8
91.82,97.6,30.1
91.83,97.7,30.4
91.84,97.7,30.7
91.85,97.8,31.0
91.86,97.7,31.2
91.87,97.8,31.5
91.88,97.9,31.8
91.89,97.8,32.1
91.90,98.3,32.5
91.91,98.1,32.7
91.92,98.1,33.0
91.93,98.2,33.3
91.94,97.8,33.6
91.95,98.5,33.9
91.96,98.2,34.2
91.97,98.4,34.5
91.98,98.4,34.8
91.99,98.4,35.0
92.00,98.7,35.4
92.01,98.5,35.6
92.02,98.6,35.8
92.03,98.6,36.2
92.04,98.5,36.4
92.05,98.8,36.7
92.06,98.6,37.0
92.07,98.6,37.2
92.08,98.7,37.6
92.09,98.7,37.9
92.10,98.9,38.2
92.11,98.7,38.4
92.12,98.7,38.7
92.13,98.7,38.9
92.14,98.7,39.2
92.15,99.0,39.5
92.16,98.7,39.7
92.17,98.8,40.0
92.18,98.8,40.3
92.19,98.9,40.5
92.20,99.0,40.8
92.21,98.9,41.1
92.22,98.9,41.3
92.23,99.0,41.6
92.24,99.0,41.8
92.25,99.1,42.1
92.26,98.9,42.3
92.27,99.1,42.5
92.28,99.0,42.8
92.29,99.0,43.1
92.30,99.2,43.3
92.31,99.0,43.5
92.32,99.0,43.8
92.33,99.0,44.0
92.34,99.1,44.3
92.35,99.2,44.6
92.36,99.0,44.8
92.37,99.2,45.0
92.38,99.1,45.3
92.39,99.1,45.4
92.40,99.3,45.7
92.41,99.1,45.9
92.42,99.2,46.1
92.43,99.1,46.4
92.44,99.2,46.6
92.45,99.4,46.9
92.46,99.1,47.0
92.47,99.1,47.3
92.48,99.1,47.5
92.49,99.2,47.7
92.50,99.4,48.0
92.51,99.1,48.2
92.52,99.3,48.4
92.53,99.2,48.6
92.54,99.2,48.8
92.55,99.5,49.1
92.56,99.2,49.2
92.57,99.2,49.4
92.58,99.3,49.6
92.59,99.2,49.8
92.60,99.5,50.1
92.61,99.2,50.3
92.62,99.2,50.4
92.63,99.3,50.7
92.64,99.3,50.8
92.65,99.5,51.1
92.66,99.2,51.2
92.67,99.4,51.5
92.68,99.3,51.7
92.69,99.2,51.9
92.70,99.5,52.2
92.71,99.3,52.3
92.72,99.4,52.5
92.73,99.3,52.7
92.74,99.2,52.8
92.75,99.5,53.1
92.76,99.2,53.3
92.77,99.4,53.4
92.78,99.4,53.6
92.79,99.2,53.8
92.80,99.5,54.1
92.81,99.3,54.2
92.82,99.4,54.4
92.83,99.3,54.5
92.84,99.2,54.7
92.85,99.7,54.9
92.86,99.4,55.1
92.87,99.4,55.2
92.88,99.4,55.5
92.89,99.3,55.5
92.90,99.7,55.9
92.91,99.3,56.0
92.92,99.4,56.2
92.93,99.4,56.3
92.94,99.2,56.4
92.95,99.7,56.7
92.96,99.4,56.9
92.97,99.5,57.0
92.98,99.4,57.2
92.99,99.3,57.3
93.00,99.8,57.6
93.01,99.4,57.7
93.02,99.5,57.8
93.03,99.5,58.0
93.04,99.4,58.1
93.05,99.8,58.3
93.06,99.4,58.4
93.07,99.5,58.6
93.08,99.5,58.8
93.09,99.2,58.9
93.10,99.8,59.2
93.11,99.4,59.2
93.12,99.4,59.4
93.13,99.4,59.6
93.14,99.2,59.7
93.15,99.7,59.9
93.16,99.4,60.0
93.17,99.5,60.2
93.18,99.4,60.4
93.19,99.3,60.4
93.20,99.7,60.7
93.21,99.4,60.8
93.22,99.4,60.9
93.23,99.4,61.1
93.24,99.3,61.2
93.25,99.7,61.4
93.26,99.4,61.5
93.27,99.4,61.6
93.28,99.5,61.8
93.29,99.3,61.9
93.30,99.7,62.1
93.31,99.4,62.2
93.32,99.4,62.4
93.33,99.4,62.5
93.34,99.3,62.6
93.35,99.7,62.8
93.36,99.4,62.9
93.37,99.5,63.1
93.38,99.4,63.2
93.39,99.2,63.3
93.40,99.7,63.5
93.41,99.4,63.6
93.42,99.4,63.7
93.43,99.4,63.9
93.44,99.3,64.0
93.45,99.8,64.2
93.46,99.4,64.3
93.47,99.4,64.4
93.48,99.4,64.5
93.49,99.3,64.6
93.50,99.5,64.8
93.51,99.4,64.9
93.52,99.5,65.0
93.53,99.5,65.2
93.54,99.2,65.3
93.55,99.5,65.5
93.56,99.4,65.6
93.57,99.4,65.8
93.58,99.4,65.9
93.59,99.2,66.0
93.60,99.5,66.1
93.61,99.4,66.2
93.62,99.4,66.4
93.63,99.5,66.5
93.64,99.2,66.5
93.65,99.5,66.7
93.66,99.4,66.9
93.67,99.5,67.0
93.68,99.5,67.1
93.69,99.3,67.1
93.70,99.5,67.3
93.71,99.4,67.4
93.72,99.4,67.5
93.73,99.4,67.6
93.74,99.2,67.7
93.75,99.5,67.9
93.76,99.4,68.0
93.77,99.4,68.1
93.78,99.5,68.2
93.79,99.2,68.3
93.80,99.5,68.4
93.81,99.4,68.6
93.82,99.4,68.7
93.83,99.4,68.7
93.84,99.2,68.8
93.85,99.5,69.0
93.86,99.5,69.1
93.87,99.5,69.2
93.88,99.4,69.3
93.89,99.2,69.3
93.90,99.5,69.5
93.91,99.4,69.6
93.92,99.4,69.7
93.93,99.5,69.8
93.94,99.3,69.9
93.95,99.5,70.0
93.96,99.4,70.1
93.97,99.4,70.2
93.98,99.5,70.3
93.99,99.2,70.3
94.00,99.5,70.5
94.01,99.4,70.6
94.02,99.5,70.7
94.03,99.4,70.8
94.04,99.2,70.9
94.05,99.5,71.1
94.06,99.4,71.1
94.07,99.4,71.2
94.08,99.4,71.4
94.09,99.2,71.4
94.10,99.5,71.6
94.11,99.4,71.7
94.12,99.4,71.8
94.13,99.4,71.9
94.14,99.2,71.9
94.15,99.5,72.1
94.16,99.4,72.1
94.17,99.4,72.2
94.18,99.4,72.3
94.19,99.2,72.4
94.20,99.5,72.6
94.21,99.4,72.6
94.22,99.4,72.7
94.23,99.4,72.8
94.24,99.2,72.8
94.25,99.5,73.0
94.26,99.4,73.0
94.27,99.4,73.1
94.28,99.5,73.2
94.29,99.2,73.3
94.30,99.5,73.4
94.31,99.4,73.5
94.32,99.5,73.5
94.33,99.5,73.7
94.34,99.2,73.7
94.35,99.5,73.9
94.36,99.4,73.9
94.37,99.4,74.0
94.38,99.5,74.1
94.39,99.2,74.1
94.40,99.5,74.3
94.41,99.4,74.3
94.42,99.4,74.4
94.43,99.4,74.5
94.44,99.3,74.5
94.45,99.5,74.7
94.46,99.4,74.7
94.47,99.4,74.8
94.48,99.5,74.9
94.49,99.3,74.9
94.50,99.5,75.0
94.51,99.5,75.1
94.52,99.5,75.2
94.53,99.5,75.3
94.54,99.3,75.3
94.55,99.7,75.5
94.56,99.5,75.5
94.57,99.4,75.6
94.58,99.5,75.6
94.59,99.3,75.7
94.60,99.7,75.9
94.61,99.5,75.9
94.62,99.5,76.0
94.63,99.5,76.1
94.64,99.4,76.1
94.65,99.5,76.2
94.66,99.5,76.3
94.67,99.5,76.3
94.68,99.5,76.4
94.69,99.4,76.4
94.70,99.5,76.6
94.71,99.5,76.6
94.72,99.5,76.7
94.73,99.5,76.8
94.74,99.3,76.8
94.75,99.5,76.9
94.76,99.5,77.0
94.77,99.4,77.1
94.78,99.4,77.1
94.79,99.3,77.2
94.80,99.5,77.3
94.81,99.5,77.3
94.82,99.5,77.4
94.83,99.5,77.5
94.84,99.4,77.5
94.85,99.5,77.6
94.86,99.5,77.7
94.87,99.5,77.7
94.88,99.5,77.8
94.89,99.3,77.8
94.90,99.5,77.9
94.91,99.5,78.0
94.92,99.5,78.0
94.93,99.5,78.1
94.94,99.3,78.1
94.95,99.5,78.4
94.96,99.5,78.4
94.97,99.4,78.4
94.98,99.5,78.6
94.99,99.2,78.6
95.00,99.5,78.7
95.01,99.5,78.7
95.02,99.5,78.8
95.03,99.5,78.9
95.04,99.3,78.9
95.05,99.5,79.0
95.06,99.5,79.0
95.07,99.4,79.1
95.08,99.5,79.1
95.09,99.4,79.1
95.10,99.5,79.2
95.11,99.4,79.4
95.12,99.5,79.4
95.13,99.5,79.4
95.14,99.3,79.4
95.15,99.5,79.6
95.16,99.4,79.7
95.17,99.4,79.7
95.18,99.5,79.7
95.19,99.2,79.7
95.20,99.5,79.9
95.21,99.4,79.9
95.22,99.4,79.9
95.23,99.4,80.0
95.24,99.3,80.0
95.25,99.5,80.2
95.26,99.5,80.2
95.27,99.4,80.2
95.28,99.4,80.4
95.29,99.2,80.4
95.30,99.5,80.5
95.31,99.4,80.4
95.32,99.4,80.5
95.33,99.4,80.6
95.34,99.2,80.6
95.35,99.5,80.7
95.36,99.4,80.7
95.37,99.4,80.9
95.38,99.4,80.9
95.39,99.3,80.9
95.40,99.5,81.0
95.41,99.4,81.1
95.42,99.5,81.1
95.43,99.5,81.1
95.44,99.2,81.2
95.45,99.5,81.3
95.46,99.5,81.3
95.47,99.5,81.4
95.48,99.5,81.4
95.49,99.3,81.4
95.50,99.5,81.6
95.51,99.4,81.6
95.52,99.5,81.6
95.53,99.5,81.7
95.54,99.4,81.7
95.55,99.5,81.8
95.56,99.5,81.8
95.57,99.5,81.9
95.58,99.5,82.0
95.59,99.3,81.9
95.60,99.5,82.0
95.61,99.5,82.1
95.62,99.7,82.2
95.63,99.5,82.2
95.64,99.4,82.2
95.65,99.5,82.3
95.66,99.5,82.3
95.67,99.5,82.3
95.68,99.5,82.4
95.69,99.4,82.4
95.70,99.5,82.6
95.71,99.5,82.5
95.72,99.5,82.6
95.73,99.5,82.7
95.74,99.4,82.7
95.75,99.5,82.7
95.76,99.5,82.8
95.77,99.5,82.8
95.78,99.5,82.9
95.79,99.3,82.8
95.80,99.5,83.0
95.81,99.5,83.0
95.82,99.5,83.0
95.83,99.5,83.2
95.84,99.4,83.2
95.85,99.5,83.2
95.86,99.5,83.2
95.87,99.5,83.2
95.88,99.5,83.4
95.89,99.4,83.3
95.90,99.5,83.4
95.91,99.5,83.5
95.92,99.5,83.5
95.93,99.5,83.6
95.94,99.3,83.6
95.95,99.5,83.7
95.96,99.5,83.7
95.97,99.5,83.8
95.98,99.5,83.9
95.99,99.3,83.8
96.00,99.5,83.9
96.01,99.5,83.9
96.02,99.5,84.0
96.03,99.8,84.0
96.04,99.3,84.0
96.05,99.5,84.1
96.06,99.5,84.1
96.07,99.5,84.1
96.08,99.5,84.2
96.09,99.3,84.2
96.10,99.5,84.3
96.11,99.5,84.3
96.12,99.4,84.3
96.13,99.4,84.4
96.14,99.2,84.4
96.15,99.5,84.6
96.16,99.5,84.6
96.17,99.4,84.6
96.18,99.5,84.6
96.19,99.3,84.6
96.20,99.5,84.7
96.21,99.4,84.7
96.22,99.5,84.8
96.23,99.5,84.9
96.24,99.3,84.8
96.25,99.4,84.9
96.26,99.4,84.9
96.27,99.4,85.0
96.28,99.4,85.0
96.29,99.3,85.0
96.30,99.5,85.1
96.31,99.4,85.1
96.32,99.4,85.2
96.33,99.5,85.2
96.34,99.2,85.2
96.35,99.5,85.3
96.36,99.5,85.3
96.37,99.5,85.3
96.38,99.4,85.4
96.39,99.2,85.4
96.40,99.5,85.5
96.41,99.5,85.5
96.42,99.4,85.5
96.43,99.5,85.6
96.44,99.2,85.6
96.45,99.5,85.6
96.46,99.4,85.6
96.47,99.4,85.7
96.48,99.5,85.8
96.49,99.3,85.8
96.50,99.5,85.8
96.51,99.4,85.9
96.52,99.4,85.9
96.53,99.7,86.0
96.54,99.3,85.9
96.55,99.5,86.0
96.56,99.5,86.1
96.57,99.5,86.1
96.58,99.7,86.2
96.59,99.4,86.1
96.60,99.5,86.2
96.61,99.5,86.2
96.62,99.5,86.2
96.63,99.8,86.4
96.64,99.4,86.2
96.65,99.5,86.4
96.66,99.5,86.4
96.67,99.5,86.5
96.68,99.8,86.5
96.69,99.4,86.5
96.70,99.7,86.5
96.71,99.5,86.6
96.72,99.7,86.6
96.73,99.9,86.7
96.74,99.4,86.6
96.75,99.7,86.7
96.76,99.8,86.7
96.77,99.5,86.9
96.78,99.9,87.0
96.79,99.4,86.9
96.80,99.7,87.0
96.81,99.7,87.0
96.82,99.5,87.1
96.83,99.9,87.2
96.84,99.4,87.0
96.85,99.7,87.2
96.86,99.8,87.2
96.87,99.5,87.2
96.88,99.9,87.3
96.89,99.4,87.2
96.90,99.7,87.4
96.91,99.5,87.3
96.92,99.5,87.4
96.93,99.9,87.4
96.94,99.4,87.4
96.95,99.7,87.5
96.96,99.8,87.4
96.97,99.5,87.6
96.98,99.9,87.7
96.99,99.4,87.5
97.00,99.7,87.7
97.01,99.5,87.6
97.02,99.5,87.7
97.03,99.9,87.8
97.04,99.4,87.7
97.05,99.7,87.8
97.06,99.5,87.8
97.07,99.5,87.8
97.08,99.9,87.9
97.09,99.4,87.8
97.10,99.5,87.9
97.11,99.7,87.9
97.12,99.5,88.0
97.13,99.9,88.1
97.14,99.4,88.0
97.15,99.5,88.1
97.16,99.5,88.1
97.17,99.5,88.1
97.18,99.9,88.2
97.19,99.4,88.1
97.20,99.7,88.2
97.21,99.5,88.2
97.22,99.5,88.2
97.23,99.8,88.3
97.24,99.4,88.2
97.25,99.7,88.4
97.26,99.5,88.5
97.27,99.5,88.4
97.28,99.8,88.5
97.29,99.3,88.5
97.30,99.5,88.5
97.31,99.5,88.5
97.32,99.5,88.5
97.33,99.8,88.6
97.34,99.3,88.5
97.35,99.5,88.6
97.36,99.5,88.6
97.37,99.5,88.7
97.38,99.7,88.8
97.39,99.3,88.6
97.40,99.5,88.8
97.41,99.4,88.8
97.42,99.5,88.8
97.43,99.8,88.9
97.44,99.2,88.8
97.45,99.5,88.9
97.46,99.5,88.9
97.47,99.5,88.9
97.48,99.7,88.9
97.49,99.3,88.9
97.50,99.5,89.1
97.51,99.5,89.0
97.52,99.5,89.0
97.53,99.7,89.2
97.54,99.2,89.0
97.55,99.5,89.2
97.56,99.5,89.2
97.57,99.5,89.2
97.58,99.7,89.3
97.59,99.3,89.2
97.60,99.5,89.3
97.61,99.4,89.3
97.62,99.4,89.3
97.63,99.7,89.3
97.64,99.2,89.3
97.65,99.5,89.3
97.66,99.5,89.3
97.67,99.4,89.4
97.68,99.7,89.5
97.69,99.4,89.4
97.70,99.5,89.5
97.71,99.4,89.5
97.72,99.4,89.5
97.73,99.8,89.6
97.74,99.4,89.5
97.75,99.5,89.6
97.76,99.5,89.7
97.77,99.5,89.7
97.78,99.8,89.7
97.79,99.4,89.6
97.80,99.7,89.7
97.81,99.5,89.7
97.82,99.7,89.8
97.83,99.9,89.8
97.84,99.4,89.7
97.85,99.7,89.8
97.86,99.7,89.8
97.87,99.5,89.8
97.88,99.9,90.0
97.89,99.4,89.8
97.90,99.7,90.0
97.91,99.7,90.0
97.92,99.5,90.0
97.93,99.9,90.2
97.94,99.4,90.0
97.95,99.7,90.1
97.96,99.5,90.1
97.97,99.5,90.1
97.98,99.9,90.2
97.99,99.4,90.1
98.00,99.7,90.2
98.01,99.5,90.2
98.02,99.5,90.2
98.03,99.9,90.3
98.04,99.3,90.2
98.05,99.5,90.2
98.06,99.5,90.3
98.07,99.5,90.3
98.08,99.8,90.5
98.09,99.3,90.2
98.10,99.5,90.4
98.11,99.5,90.5
98.12,99.5,90.4
98.13,99.8,90.6
98.14,99.2,90.4
98.15,99.5,90.6
98.16,99.5,90.6
98.17,99.5,90.5
98.18,99.7,90.6
98.19,99.3,90.5
98.20,99.5,90.6
98.21,99.7,90.6
98.22,99.4,90.6
98.23,99.8,90.7
98.24,99.2,90.6
98.25,99.5,90.7
98.26,99.5,90.7
98.27,99.5,90.7
98.28,99.8,90.8
98.29,99.3,90.7
98.30,99.5,90.7
98.31,99.4,90.8
98.32,99.4,90.8
98.33,99.8,90.9
98.34,99.3,90.8
98.35,99.5,90.9
98.36,99.4,90.8
98.37,99.4,90.9
98.38,99.8,91.1
98.39,99.3,90.9
98.40,99.4,91.0
98.41,99.4,91.0
98.42,99.4,91.1
98.43,99.7,91.2
98.44,99.2,91.0
98.45,99.4,91.1
98.46,99.5,91.1
98.47,99.4,91.1
98.48,99.8,91.3
98.49,99.2,91.1
98.50,99.4,91.2
98.51,99.4,91.2
98.52,99.4,91.2
98.53,99.8,91.3
98.54,99.3,91.2
98.55,99.5,91.3
98.56,99.4,91.3
98.57,99.5,91.3
98.58,99.8,91.3
98.59,99.3,91.3
98.60,99.5,91.3
98.61,99.5,91.3
98.62,99.5,91.3
98.63,99.8,91.4
98.64,99.4,91.3
98.65,99.5,91.5
98.66,99.5,91.4
98.67,99.4,91.4
98.68,99.8,91.6
98.69,99.4,91.5
98.70,99.5,91.5
98.71,99.5,91.5
98.72,99.4,91.5
98.73,99.8,91.6
98.74,99.4,91.6
98.75,99.5,91.6
98.76,99.5,91.6
98.77,99.4,91.6
98.78,99.8,91.8
98.79,99.4,91.6
98.80,99.5,91.6
98.81,99.5,91.7
98.82,99.5,91.7
98.83,99.8,91.8
98.84,99.4,91.7
98.85,99.5,91.8
98.86,99.4,91.8
98.87,99.5,91.8
98.88,99.8,91.9
98.89,99.4,91.8
98.90,99.5,91.9
98.91,99.5,91.9
98.92,99.5,91.9
98.93,99.8,92.0
98.94,99.4,91.9
98.95,99.5,92.0
98.96,99.7,92.0
98.97,99.5,92.0
98.98,99.8,92.0
98.99,99.4,92.0
99.00,99.5,92.0
99.01,99.5,92.0
99.02,99.5,92.0
99.03,99.7,92.1
99.04,99.4,92.0
99.05,99.5,92.1
99.06,99.5,92.2
99.07,99.5,92.1
99.08,99.7,92.2
99.09,99.4,92.0
99.10,99.5,92.2
99.11,99.5,92.2
99.12,99.5,92.2
99.13,99.7,92.2
99.14,99.4,92.2
99.15,99.5,92.2
99.16,99.5,92.2
99.17,99.5,92.2
99.18,99.7,92.4
99.19,99.4,92.3
99.20,99.5,92.3
99.21,99.4,92.3
99.22,99.4,92.3
99.23,99.7,92.5
99.24,99.4,92.3
99.25,99.5,92.5
99.26,99.4,92.4
99.27,99.4,92.5
99.28,99.7,92.6
99.29,99.4,92.5
99.30,99.5,92.5
99.31,99.5,92.5
99.32,99.5,92.6
99.33,99.7,92.6
99.34,99.4,92.5
99.35,99.4,92.6
99.36,99.4,92.6
99.37,99.5,92.6
99.38,99.8,92.7
99.39,99.4,92.6
99.40,99.4,92.6
99.41,99.5,92.7
99.42,99.4,92.7
99.43,99.8,92.8
99.44,99.3,92.6
99.45,99.4,92.7
99.46,99.5,92.8
99.47,99.4,92.7
99.48,99.7,92.8
99.49,99.3,92.7
99.50,99.4,92.8
99.51,99.4,92.8
99.52,99.4,92.8
99.53,99.7,92.8
99.54,99.4,92.8
99.55,99.4,92.8
99.56,99.4,92.8
99.57,99.4,92.8
99.58,99.8,92.9
99.59,99.4,92.8
99.60,99.5,92.9
99.61,99.5,92.9
99.62,99.5,92.9
99.63,99.8,93.0
99.64,99.4,92.9
99.65,99.5,93.0
99.66,99.7,93.0
99.67,99.5,93.0
99.68,99.8,93.0
99.69,99.4,93.0
99.70,99.5,93.0
99.71,99.5,93.0
99.72,99.5,93.0
99.73,99.8,93.2
99.74,99.5,93.0
99.75,99.5,93.1
99.76,99.5,93.0
99.77,99.5,93.1
99.78,99.8,93.2
99.79,99.5,93.2
99.80,99.5,93.2
99.81,99.5,93.2
99.82,99.5,93.2
99.83,99.8,93.3
99.84,99.5,93.2
99.85,99.7,93.3
99.86,99.5,93.3
99.87,99.5,93.3
99.88,99.9,93.4
99.89,99.5,93.3
99.90,99.7,93.3
99.91,99.5,93.3
99.92,99.5,93.4
99.93,99.9,93.4
99.94,99.5,93.3
99.95,99.5,93.3
99.96,99.7,93.4
99.97,99.5,93.4
99.98,99.9,93.5
99.99,99.5,93.4
100.00,99.7,93.5
100.01,99.8,93.5
100.02,99.7,93.5
100.03,99.9,93.6
100.04,99.5,93.5
100.05,99.8,93.5
100.06,99.8,93.5
100.07,99.8,93.7
100.08,99.9,93.7
100.09,99.5,93.5
100.10,99.8,93.7
100.11,99.7,93.7
100.12,99.7,93.7
100.13,99.9,93.7
100.14,99.5,93.6
100.15,99.7,93.7
100.16,99.5,93.7
100.17,99.7,93.7
100.18,99.9,93.7
100.19,99.5,93.7
100.20,99.7,93.7
100.21,99.7,93.7
100.22,99.5,93.7
100.23,99.9,93.8
100.24,99.5,93.7
100.25,99.7,93.7
100.26,99.7,93.7
100.27,99.7,93.7
100.28,99.9,93.9
100.29,99.5,93.7
100.30,99.5,93.9
100.31,99.8,93.9
100.32,99.7,93.8
100.33,99.8,93.9
100.34,99.5,93.8
100.35,99.5,93.9
100.36,99.7,93.9
100.37,99.1,93.8
100.38,99.9,94.0
100.39,99.5,93.9
100.40,99.7,94.0
100.41,99.8,93.9
100.42,99.7,94.0
100.43,99.9,94.0
100.44,99.5,94.0
100.45,99.7,94.0
100.46,99.8,94.0
100.47,99.7,94.0
100.48,99.9,94.1
100.49,99.7,94.1
100.50,99.7,94.1
100.51,99.8,94.1
100.52,99.8,94.1
100.53,99.9,94.2
100.54,99.7,94.1
100.55,99.8,94.1
100.56,99.9,94.1
100.57,99.9,94.1
100.58,99.9,94.2
100.59,99.8,94.1
100.60,99.8,94.1
100.61,99.8,94.1
100.62,99.8,94.1
100.63,99.9,94.3
100.64,99.8,94.2
100.65,99.8,94.2
100.66,99.9,94.2
100.67,99.8,94.3
100.68,99.9,94.4
100.69,99.7,94.2
100.70,99.8,94.3
100.71,99.9,94.3
100.72,99.7,94.4
100.73,99.9,94.4
100.74,99.7,94.3
100.75,99.8,94.3
100.76,99.8,94.3
100.77,99.8,94.4
100.78,99.9,94.5
100.79,99.7,94.4
100.80,99.7,94.4
100.81,99.7,94.4
100.82,99.7,94.4
100.83,99.9,94.5
100.84,99.5,94.4
100.85,99.7,94.5
100.86,99.5,94.4
100.87,99.5,94.4
100.88,99.9,94.6
100.89,99.7,94.5
100.90,99.7,94.5
100.91,99.5,94.5
100.92,99.5,94.5
100.93,99.9,94.6
100.94,99.7,94.5
100.95,99.7,94.5
100.96,99.7,94.5
100.97,99.7,94.5
100.98,99.9,94.7
100.99,99.7,94.6
101.00,99.7,94.6
101.01,99.7,94.6
101.02,99.5,94.5
101.03,99.9,94.7
101.04,99.7,94.7
101.05,99.8,94.7
101.06,99.8,94.7
101.07,99.4,94.6
101.08,99.9,94.8
101.09,99.7,94.7
101.10,99.8,94.8
101.11,99.8,94.7
101.12,99.4,94.7
101.13,99.9,94.9
101.14,99.5,94.7
101.15,99.5,94.8
101.16,99.5,94.7
101.17,99.4,94.8
101.18,99.9,94.9
101.19,99.7,94.8
101.20,99.7,94.8
101.21,99.5,94.9
101.22,99.4,94.8
101.23,99.9,94.9
101.24,99.7,94.8
101.25,99.8,94.9
101.26,99.5,94.8
101.27,99.4,94.8
101.28,99.9,95.0
101.29,99.5,94.9
101.30,99.7,94.9
101.31,99.7,94.9
101.32,99.5,94.9
101.33,99.9,95.0
101.34,99.5,94.9
101.35,99.5,94.9
101.36,99.7,94.9
101.37,99.4,94.9
101.38,99.9,95.1
101.39,99.7,94.9
101.40,99.7,95.0
101.41,99.7,95.0
101.42,99.5,95.0
101.43,99.9,95.1
101.44,99.5,95.0
101.45,99.5,95.0
101.46,99.5,95.0
101.47,99.4,95.0
101.48,99.9,95.2
101.49,99.5,95.0
101.50,99.7,95.0
101.51,99.8,95.1
101.52,99.5,95.0
101.53,99.9,95.2
101.54,99.7,95.0
101.55,99.5,95.1
101.56,99.5,95.1
101.57,99.5,95.1
101.58,99.9,95.2
101.59,99.8,95.1
101.60,99.7,95.1
101.61,99.7,95.2
101.62,99.5,95.2
101.63,100.0,95.2
101.64,99.8,95.2
101.65,99.9,95.2
101.66,99.9,95.2
101.67,99.7,95.2
101.68,100.0,95.3
101.69,99.9,95.2
101.70,99.8,95.2
101.71,99.9,95.2
101.72,99.7,95.2
101.73,100.1,95.4
101.74,99.9,95.3
101.75,99.9,95.2
101.76,99.9,95.3
101.77,99.8,95.2
101.78,100.0,95.4
101.79,99.9,95.3
101.80,99.9,95.3
101.81,99.9,95.3
101.82,99.8,95.3
101.83,100.0,95.4
101.84,99.9,95.3
101.85,99.9,95.3
101.86,99.9,95.3
101.87,99.8,95.3
101.88,100.0,95.5
101.89,99.9,95.4
101.90,99.9,95.4
101.91,99.9,95.4
101.92,99.7,95.3
101.93,100.0,95.5
101.94,99.9,95.4
101.95,99.8,95.4
101.96,99.9,95.5
101.97,99.7,95.4
101.98,99.9,95.5
101.99,99.9,95.5
102.00,99.9,95.5
102.01,99.8,95.5
102.02,99.5,95.5
102.03,99.9,95.5
102.04,99.9,95.5
102.05,99.8,95.5
102.06,99.8,95.5
102.07,99.7,95.5
102.08,99.9,95.5
102.09,99.8,95.5
102.10,99.8,95.5
102.11,99.8,95.5
102.12,99.5,95.5
102.13,99.9,95.5
102.14,99.8,95.5
102.15,99.8,95.5
102.16,99.8,95.5
102.17,99.5,95.5
102.18,99.9,95.7
102.19,99.8,95.5
102.20,99.8,95.5
102.21,99.8,95.5
102.22,99.5,95.5
102.23,99.9,95.7
102.24,99.8,95.5
102.25,99.7,95.5
102.26,99.8,95.7
102.27,99.5,95.5
102.28,99.9,95.7
102.29,99.8,95.7
102.30,99.8,95.7
102.31,99.8,95.7
102.32,99.5,95.7
102.33,99.9,95.7
102.34,99.8,95.7
102.35,99.8,95.7
102.36,99.8,95.7
102.37,99.5,95.7
102.38,99.8,95.7
102.39,99.8,95.7
102.40,99.8,95.7
102.41,99.8,95.7
102.42,99.5,95.7
102.43,99.8,95.7
102.44,99.7,95.7
102.45,99.8,95.7
102.46,99.8,95.7
102.47,99.5,95.7
102.48,99.8,95.8
102.49,99.7,95.7
102.50,99.7,95.7
102.51,99.5,95.7
102.52,99.5,95.7
102.53,99.8,95.9
102.54,99.7,95.8
102.55,99.7,95.8
102.56,99.7,95.9
102.57,99.4,95.7
102.58,99.8,95.9
102.59,99.7,95.8
102.60,99.8,95.9
102.61,99.7,95.9
102.62,99.5,95.8
102.63,99.8,95.9
102.64,99.8,95.9
102.65,99.7,95.9
102.66,99.7,95.9
102.67,99.5,95.9
102.68,99.9,96.0
102.69,99.8,95.9
102.70,99.8,95.9
102.71,99.8,95.9
102.72,99.5,95.9
102.73,99.9,96.0
102.74,99.8,95.9
102.75,99.9,95.9
102.76,99.9,96.0
102.77,99.5,95.9
102.78,99.8,96.0
102.79,99.8,96.0
102.80,99.8,96.0
102.81,99.8,95.9
102.82,99.5,96.0
102.83,99.8,96.0
102.84,99.8,96.0
102.85,99.8,96.0
102.86,99.9,96.0
102.87,99.5,95.9
102.88,99.9,96.0
102.89,99.8,96.0
102.90,99.8,96.0
102.91,99.9,96.0
102.92,99.5,96.0
102.93,99.9,96.1
102.94,99.8,96.0
102.95,99.8,96.1
102.96,99.9,96.0
102.97,99.5,96.0
102.98,99.8,96.1
102.99,99.7,96.1
103.00,99.9,96.1
103.01,99.8,96.1
103.02,99.5,96.0
103.03,99.8,96.1
103.04,99.8,96.1
103.05,99.8,96.2
103.06,99.9,96.2
103.07,99.5,96.0
103.08,99.9,96.2
103.09,99.8,96.2
103.10,99.8,96.2
103.11,99.8,96.2
103.12,99.5,96.1
103.13,99.9,96.2
103.14,99.8,96.2
103.15,99.9,96.2
103.16,99.9,96.3
103.17,99.5,96.2
103.18,99.9,96.3
